,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
964,holiday,0.874174206,6083814.983,0.021062343,243352.5993,0.076826108,6083814.983,0.021062343,243352.5993,0.076826108,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
965,competitor_sales_B,0.149737912,130457198.4,0.451646574,830937.5695,0.262325942,130457198.4,0.451646574,830937.5695,0.262325942,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
966,events,0.888098679,1130378.465,0.003913403,1130378.465,0.356859055,1130378.465,0.003913403,1130378.465,0.356859055,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
967,tv_S,435118.9936,5506417.931,0.019063377,35072.72568,0.011072415,5506417.931,0.019063377,35072.72568,0.011072415,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,2591412.147,16505.80985,26783.47674,10277.66688,13968.16464,0.206047363,0.190449864,0.846257455,2.124871545,0.470616684,4,FALSE,1.896177442,0.051937321,1.360424775,2.4323584,0.165577729
968,ooh_S,275463.8269,14944325.53,0.051737685,95186.7868,0.030050348,14944325.53,0.051737685,95186.7868,0.030050348,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,8239693.867,52482.12654,86888.4907,34406.36416,111984.9162,0.655151359,0.516877724,2.133772459,1.813699121,0.551359367,4,FALSE,1.562029998,0.050810862,1.038565492,2.087250132,0.732451176
969,print_S,166360.7947,4090654.333,0.014161963,26055.12314,0.008225569,4090654.333,0.014161963,26055.12314,0.008225569,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,601634.9778,3832.069922,4534.732396,702.6624735,12674.65573,0.047836968,0.141483006,3.307522041,6.799229573,0.147075487,4,FALSE,6.710244215,0.048949282,6.207479885,7.217743414,0.023625065
970,facebook_S,65493.36555,991934.1938,0.003434105,6318.05219,0.001994601,991934.1938,0.003434105,6318.05219,0.001994601,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,334078.022,2127.88549,2428.753548,300.8680578,2557.917753,0.026563083,0.034307918,1.202093705,2.969169261,0.336794541,4,FALSE,1.713215129,0.24774141,0,4.268910163,0.010042696
971,search_S,212419.2982,3379358.245,0.011699435,21524.57481,0.006795281,3379358.245,0.011699435,21524.57481,0.006795281,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,809960,5158.980892,6484.168392,1325.1875,12022.76178,0.064401227,0.116881488,2.33045286,4.172253254,0.239678643,4,FALSE,2.775870778,0.301192489,0,5.890458876,0.019269795
972,newsletter,286404.2345,7760247.489,0.0268662,49428.32795,0.015604461,7760247.489,0.0268662,49428.32795,0.015604461,TRUE,1,0.937116704,NA,NA,0.056155248,NA,NA,0.056155248,0.175916517,0,100089.4996,0.001428668,65481090.25,1.00E-04,4_213_5,4,213,5,1913,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.288999317
973,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
974,trend,0.203950317,57066715,0.197503506,363482.2611,0.107585558,57066715,0.197503506,363482.2611,0.107585558,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
975,season,0.217399016,79587.52164,0.000275446,506.9268894,0.000150043,79587.52164,0.000275446,506.9268894,0.000150043,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
976,holiday,1,6959499.542,0.024086292,278379.9817,0.082396499,6959499.542,0.024086292,278379.9817,0.082396499,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
977,competitor_sales_B,0.224242598,195368432.4,0.6761551,1244384.92,0.368320163,195368432.4,0.6761551,1244384.92,0.368320163,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
978,events,1.031157878,1312465.255,0.004542341,1312465.255,0.38847097,1312465.255,0.004542341,1312465.255,0.38847097,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
979,tv_S,301224.8534,9161396.951,0.031706889,58352.84682,0.017271609,9161396.951,0.031706889,58352.84682,0.017271609,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,2591412.147,16505.80985,25780.1588,9274.348951,53304.70814,0.206047363,0.38176182,3.229451243,3.535291352,0.282862118,3,FALSE,2.42381637,0.05449294,1.67255503,3.176529333,0.269645631
980,ooh_S,246726.9873,9948659.747,0.034431545,63367.25953,0.018755804,9948659.747,0.034431545,63367.25953,0.018755804,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,8239693.867,52482.12654,82195.01741,29712.89088,75481.58079,0.655151359,0.414567611,1.438234038,1.207406477,0.828221497,3,FALSE,1.35569555,0.006979804,1.259301541,1.451940173,0.68715846
981,print_S,185206.3175,4117526.295,0.014250441,26226.28213,0.007762605,4117526.295,0.014250441,26226.28213,0.007762605,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,601634.9778,3832.069922,4406.757517,574.6875944,10358.72759,0.047836968,0.171580201,2.703167688,6.843894465,0.146115637,3,FALSE,6.834735951,0.015942701,6.614837435,7.054846964,0.012235198
982,facebook_S,13671.11241,572926.9723,0.001982856,3649.216384,0.001080116,572926.9723,0.001982856,3649.216384,0.001080116,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,334078.022,2127.88549,2953.10148,825.2159898,4277.643453,0.026563083,0.023874268,2.01027897,1.714949606,0.583107513,3,FALSE,0.962085783,0.080641074,0,2.074640298,0.258105883
983,search_S,9935.384412,197167.3241,0.000682381,1255.842829,0.000371712,197167.3241,0.000682381,1255.842829,0.000371712,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,809960,5158.980892,7254.413604,2095.432712,739.0868396,0.064401227,0.0082161,0.143262178,0.243428471,4.107982921,3,FALSE,1.387952131,0.064245949,0.500428584,2.273580409,0.047338553
984,newsletter,185653.9641,4155885.814,0.014383201,26470.61028,0.007834923,4155885.814,0.014383201,26470.61028,0.007834923,TRUE,1,0.951369236,NA,NA,0.049225566,NA,NA,0.049225566,0.327463733,0,9821.312013,5.00E-05,65481090.25,1.00E-04,4_213_7,4,213,7,1915,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.12046372
985,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
986,trend,0.337542031,94446604.3,0.326866116,601570.728,0.181236093,94446604.3,0.326866116,601570.728,0.181236093,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
987,season,0.348504983,127584.054,0.00044155,812.6372864,0.000244824,127584.054,0.00044155,812.6372864,0.000244824,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
988,holiday,1,6959499.542,0.024085827,278379.9817,0.083867944,6959499.542,0.024085827,278379.9817,0.083867944,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
989,competitor_sales_B,0.18470845,160924822.7,0.55693767,1024998.871,0.308802909,160924822.7,0.55693767,1024998.871,0.308802909,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
990,events,0.984260334,1252773.72,0.00433567,1252773.72,0.377424971,1252773.72,0.00433567,1252773.72,0.377424971,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
991,tv_S,404029.8637,4514815.797,0.015625128,28756.78851,0.0086636,4514815.797,0.015625128,28756.78851,0.0086636,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,2591412.147,16505.80985,27524.17532,11018.36547,10307.74817,0.206047363,0.205347665,0.624492119,1.74222221,0.573979596,4,FALSE,1.896177442,0.051937321,1.360424775,2.4323584,0.164493194
992,ooh_S,204099.7328,11568985.15,0.040038594,73687.80348,0.022200032,11568985.15,0.040038594,73687.80348,0.022200032,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,8239693.867,52482.12654,87459.13984,34977.0133,86178.61291,0.655151359,0.526192916,1.642056422,1.404055215,0.712222703,4,FALSE,1.562029998,0.050810862,1.038565492,2.087250132,0.746651727
993,print_S,145153.8734,4098824.442,0.014185442,26107.16205,0.007865343,4098824.442,0.014185442,26107.16205,0.007865343,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,601634.9778,3832.069922,4331.10229,499.0323683,14212.96799,0.047836968,0.186427103,3.708953197,6.812809417,0.146782324,4,FALSE,6.710244215,0.048949282,6.207479885,7.217743414,0.012284294
994,facebook_S,25662.37743,632830.6804,0.002190136,4030.768665,0.001214356,632830.6804,0.002190136,4030.768665,0.001214356,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,334078.022,2127.88549,2684.891464,557.0059733,3598.403121,0.026563083,0.02878308,1.691069908,1.894260139,0.527910597,4,FALSE,1.713215129,0.24774141,0,4.268910163,0.112775803
995,search_S,69034.45974,1170748.596,0.004051793,7456.997424,0.002246581,1170748.596,0.004051793,7456.997424,0.002246581,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,809960,5158.980892,7087.106889,1928.125997,4233.134933,0.064401227,0.053249236,0.820537044,1.445440016,0.691830853,4,FALSE,2.775870778,0.301192489,0,5.890458876,0.040160069
996,newsletter,179445.5899,3248350.866,0.011242075,20690.1329,0.006233347,3248350.866,0.011242075,20690.1329,0.006233347,TRUE,1,0.944382995,NA,NA,0.052642799,NA,NA,0.052642799,0.189650443,0,71120.89821,0.000986227,65481090.25,1.00E-04,4_213_8,4,213,8,1916,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.148448096
997,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
998,trend,0.336636653,94193273.48,0.32601422,599957.1559,0.181498298,94193273.48,0.32601422,599957.1559,0.181498298,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
999,season,0.345270171,126399.823,0.000437485,805.0944139,0.000243556,126399.823,0.000437485,805.0944139,0.000243556,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
1000,holiday,0.99872287,6950611.355,0.0240569,278024.4542,0.084107614,6950611.355,0.0240569,278024.4542,0.084107614,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
1001,competitor_sales_B,0.181936442,158509747.3,0.548621251,1009616.225,0.305427853,158509747.3,0.548621251,1009616.225,0.305427853,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
1002,events,0.973786435,1239442.464,0.004289859,1239442.464,0.374954603,1239442.464,0.004289859,1239442.464,0.374954603,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,NA
1003,tv_S,366217.4842,5057565.264,0.01750484,32213.79149,0.009745276,5057565.264,0.01750484,32213.79149,0.009745276,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,2591412.147,16505.80985,26510.97271,10005.16286,12698.2603,0.206047363,0.227685903,0.769320646,1.951663795,0.512383333,4,FALSE,1.896177442,0.051937321,1.360424775,2.4323584,0.162124982
1004,ooh_S,210638.158,11542987.75,0.039951665,73522.21498,0.02224185,11542987.75,0.039951665,73522.21498,0.02224185,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,8239693.867,52482.12654,87222.34712,34740.22058,86356.00132,0.655151359,0.519652334,1.645436399,1.400900074,0.713826788,4,FALSE,1.562029998,0.050810862,1.038565492,2.087250132,0.73610863
1005,print_S,200583.8842,4034751.067,0.013964757,25699.05138,0.007774445,4034751.067,0.013964757,25699.05138,0.007774445,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,601634.9778,3832.069922,4491.90764,659.8377183,11033.98783,0.047836968,0.181639958,2.879380611,6.706310664,0.149113283,4,FALSE,6.710244215,0.048949282,6.207479885,7.217743414,0.019719971
1006,facebook_S,7396.928825,134747.5823,0.000466378,858.2648555,0.000259641,134747.5823,0.000466378,858.2648555,0.000259641,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,334078.022,2127.88549,2463.552041,335.6665502,492.6443419,0.026563083,0.006066185,0.231518258,0.403341655,2.479287689,4,FALSE,1.713215129,0.24774141,0,4.268910163,0.023609769
1007,search_S,81276.81056,1442853.004,0.004993887,9190.146522,0.002780192,1442853.004,0.004993887,9190.146522,0.002780192,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,809960,5158.980892,6553.915499,1394.934608,5423.599584,0.064401227,0.06495562,1.051292823,1.781387975,0.561360026,4,FALSE,2.775870778,0.301192489,0,5.890458876,0.023357209
1008,newsletter,218646.5746,5691440.292,0.019698758,36251.21205,0.010966672,5691440.292,0.019698758,36251.21205,0.010966672,TRUE,1,0.945198732,NA,NA,0.052255316,NA,NA,0.052255316,0.192748236,0,83766.46361,0.001179365,65481090.25,1.00E-04,4_214_7,4,214,7,1924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FALSE,NA,NA,NA,NA,0.285914235
1009,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1010,trend,0.229720157,64277295.22,0.222462512,409409.5237,0.121541221,64277295.22,0.222462512,409409.5237,0.121541221,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1011,season,0.256899729,94048.32225,0.000325499,599.0338997,0.000177835,94048.32225,0.000325499,599.0338997,0.000177835,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1012,holiday,1,6959499.542,0.024086697,278379.9817,0.08264254,6959499.542,0.024086697,278379.9817,0.08264254,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1013,competitor_sales_B,0.215922717,188119845.2,0.651079253,1198215.575,0.355713718,188119845.2,0.651079253,1198215.575,0.355713718,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1014,events,1.023229087,1302373.432,0.00450749,1302373.432,0.386635015,1302373.432,0.00450749,1302373.432,0.386635015,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1015,tv_S,300405.2331,6281180.017,0.021739046,40007.51603,0.011877013,6281180.017,0.021739046,40007.51603,0.011877013,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,2591412.147,16505.80985,23934.3453,7428.535453,19222.5256,0.206047363,0.269129668,1.164591485,2.423844476,0.412567724,3,FALSE,2.42381637,0.05449294,1.67255503,3.176529333,0.14148222
1016,ooh_S,198966.2386,11425546.6,0.039543602,72774.18216,0.021604439,11425546.6,0.039543602,72774.18216,0.021604439,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,8239693.867,52482.12654,87092.4381,34610.31156,85206.64554,0.655151359,0.489550301,1.623536453,1.386646978,0.721164086,3,FALSE,1.35569555,0.006979804,1.259301541,1.451940173,0.745883233
1017,print_S,173985.4004,4099059.546,0.014186768,26108.65953,0.007750866,4099059.546,0.014186768,26108.65953,0.007750866,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,601634.9778,3832.069922,4304.106412,472.0364894,11232.45533,0.047836968,0.175632371,2.93117181,6.813200192,0.146773905,3,FALSE,6.834735951,0.015942701,6.614837435,7.054846964,0.008926825
1018,facebook_S,9715.616568,266485.6253,0.000922302,1697.360671,0.000503895,266485.6253,0.000922302,1697.360671,0.000503895,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,334078.022,2127.88549,2668.133677,540.2481862,1516.307602,0.026563083,0.011418107,0.71258891,0.797674818,1.253643688,3,FALSE,0.962085783,0.080641074,0,2.074640298,0.102679655
1019,search_S,44953.81192,1266589.563,0.004383643,8067.449443,0.00239498,1266589.563,0.004383643,8067.449443,0.00239498,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,809960,5158.980892,6835.478541,1676.497649,6055.044241,0.064401227,0.054269553,1.173689992,1.563768041,0.639481032,3,FALSE,1.387952131,0.064245949,0.500428584,2.273580409,0.047443649
1020,newsletter,167165.8442,4843478.028,0.016763187,30850.17852,0.009158479,4843478.028,0.016763187,30850.17852,0.009158479,TRUE,1,0.948948043,NA,NA,0.050436086,NA,NA,0.050436086,0.21924136,0,14560.22304,0.00012237,65481090.25,1.00E-04,4_214_9,4,214,9,1926,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.26282245
1021,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1022,trend,0.303886704,85029610.32,0.294292151,541589.8747,0.162099905,85029610.32,0.294292151,541589.8747,0.162099905,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1023,season,0.320971877,117504.4701,0.000406689,748.4361153,0.00022401,117504.4701,0.000406689,748.4361153,0.00022401,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1024,holiday,1,6959499.542,0.02408721,278379.9817,0.083320185,6959499.542,0.02408721,278379.9817,0.083320185,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1025,competitor_sales_B,0.194877768,169784708,0.587634198,1081431.261,0.323676482,169784708,0.587634198,1081431.261,0.323676482,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
1026,events,1.001598042,1274841.28,0.004412296,1274841.28,0.381564835,1274841.28,0.004412296,1274841.28,0.381564835,TRUE,1,0.946189873,NA,NA,0.051780613,NA,NA,0.051780613,0.197889865,0,45020.75373,0.000587597,65481090.25,1.00E-04,4_215_4,4,215,4,1930,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
